"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","dec_coord_datum_cd","dateTime","daily_mean","daily_max","daily_mean_code","daily_max_code"
"182","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-06-30",14.7366666666667,17.46,"",""
"183","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-01",14.94375,17.55,"",""
"184","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-02",13.9645833333333,15.24,"",""
"185","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-03",13.8608333333333,16.53,"",""
"186","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-04",13.1680952380952,15.41,"",""
"187","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-05",12.1520833333333,14.24,"",""
"188","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-06",11.6841666666667,12.84,"",""
"189","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-07",10.9575,13.42,"",""
"190","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-08",12.2354166666667,13.73,"",""
"191","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-09",12.3883333333333,13.37,"",""
"192","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-10",10.7108333333333,12.19,"",""
"193","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-11",7.9375,8.74,"",""
"194","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-12",8.395,10.36,"",""
"195","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-13",10.6908333333333,13.54,"",""
"196","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-14",11.6604166666667,14.62,"",""
"197","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-15",12.3833333333333,15.07,"",""
"198","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-16",11.8391666666667,13.4,"",""
"199","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-17",11.5629166666667,13.69,"",""
"200","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-18",12.4991666666667,15.36,"",""
"201","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-19",14.0133333333333,16.51,"",""
"202","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-20",14.5179166666667,16.74,"",""
"203","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-21",14.68625,17.32,"",""
"204","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-22",14.9525,17.01,"",""
"205","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-23",14.49875,16.17,"",""
"206","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-24",13.88375,16.39,"",""
"207","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-25",14.65375,17.17,"",""
"208","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-26",15.05375,17.41,"",""
"209","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-27",15.7375,18.05,"",""
"210","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-28",16.1004166666667,18.22,"",""
"211","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-29",16.1908333333333,18.6,"",""
"212","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-30",16.2283333333333,18.41,"",""
"213","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-07-31",15.1,16.7,"",""
"214","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-01",13.6845833333333,15.84,"",""
"215","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-02",13.8975,16.29,"",""
"216","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-03",13.4383333333333,14.64,"",""
"217","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-04",12.9691666666667,15.29,"",""
"218","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-05",13.7525,15.86,"",""
"219","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-06",14.6045833333333,15.77,"",""
"220","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-07",13.0420833333333,14.21,"",""
"221","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-08",12.8641666666667,15.22,"",""
"222","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-09",12.5579166666667,13.66,"",""
"223","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-10",11.0329166666667,12.09,"",""
"224","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-11",11.4116666666667,13.44,"",""
"225","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-12",12.5408333333333,14.33,"",""
"226","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-13",12.9975,15.1,"",""
"227","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-14",13.9741666666667,16.03,"",""
"228","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-15",14.0491666666667,16.08,"",""
"229","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-16",14.1904166666667,16.12,"",""
"230","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-17",14.05625,16.03,"",""
"231","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-18",14.4625,16.32,"",""
"232","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-19",13.99,15.39,"",""
"233","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-20",12.6995833333333,14.57,"",""
"234","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-21",12.8979166666667,14.86,"",""
"235","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-22",12.2145833333333,13.44,"",""
"236","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-23",10.67875,12.19,"",""
"237","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-24",10.6783333333333,12.36,"",""
"238","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-25",10.6208333333333,12.5,"",""
"239","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-26",10.6091666666667,12.36,"",""
"240","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-27",11.67375,13.64,"",""
"241","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-28",12.77,14.4,"",""
"242","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-29",12.3725,14.12,"",""
"243","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-30",12.5620833333333,13.78,"",""
"244","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-08-31",12.2229166666667,13.01,"",""
"245","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-01",12.3141666666667,14.07,"",""
"246","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-02",11.8916666666667,12.6,"",""
"247","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-03",10.0858333333333,11.37,"",""
"248","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-04",10.2508333333333,11.22,"",""
"249","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-05",9.85333333333333,10.46,"",""
"250","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-06",8.31083333333333,9.08,"",""
"251","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-07",9.30916666666667,10.46,"",""
"252","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-08",9.87958333333333,10.71,"",""
"253","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-09",9.08458333333333,10.22,"",""
"254","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-10",8.51833333333333,9.95,"",""
"255","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-11",8.85666666666667,10.19,"",""
"256","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-12",7.99333333333333,9.18,"",""
"257","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-13",6.51166666666667,7.79,"",""
"258","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-14",7.32791666666667,8.81,"",""
"259","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-15",7.44125,8.79,"",""
"260","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-16",7.77375,9.18,"",""
"261","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-17",8.12916666666667,9.04,"",""
"262","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-18",9.60625,10.56,"",""
"263","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-19",10.0541666666667,10.98,"",""
"264","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-20",9.75083333333333,10.39,"",""
"265","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-21",9.48,10.24,"",""
"266","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-22",9.48333333333333,9.85,"",""
"267","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-23",9.5,10,"",""
"268","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-24",8.84416666666667,9.36,"",""
"269","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-25",7.25263157894737,8.59,"",""
"270","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-26",7.62041666666667,8.64,"",""
"271","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-27",8.185,9.26,"",""
"272","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-28",8.89708333333333,9.9,"",""
"273","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-29",8.99333333333333,9.92,"",""
"274","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-09-30",9.08791666666667,10,"",""
"275","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-01",9.35833333333333,10.27,"",""
"276","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-02",7.12041666666667,9.06,"",""
"277","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-03",6.30291666666667,7.16,"",""
"278","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-04",6.4175,7.11,"",""
"279","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-05",6.44916666666667,6.91,"",""
"280","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-06",6.0125,6.86,"",""
"281","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-07",5.245,6.33,"",""
"282","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-08",6.60291666666667,7.99,"",""
"283","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-09",7.47375,8.02,"",""
"284","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-10",7.45125,7.89,"",""
"285","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-11",5.32416666666667,6.76,"",""
"286","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-12",2.98583333333333,4.5,"",""
"287","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-13",2.88,4.22,"",""
"288","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-14",5.04208333333333,5.94,"",""
"289","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-15",5.33666666666667,6.2,"",""
"290","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-16",5.62791666666667,6.2,"",""
"291","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-17",4.66791666666667,5.28,"",""
"292","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-18",4.64208333333333,4.97,"",""
"293","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-19",4.60666666666667,5.07,"",""
"294","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-20",3.72583333333333,4.5,"",""
"295","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-21",5.22708333333333,6.28,"",""
"296","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-22",5.87708333333333,6.2,"",""
"297","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-23",4.55,5.61,"",""
"298","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-24",4.80166666666667,5.53,"",""
"299","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-25",5.17291666666667,6.15,"",""
"300","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-26",6.2925,7.01,"",""
"301","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-27",6.41041666666667,6.99,"",""
"302","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-28",6.69958333333333,6.94,"",""
"303","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-29",4.81416666666667,6.33,"",""
"304","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-30",5.34125,6.23,"",""
"305","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-10-31",5.81416666666667,6.25,"",""
"306","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-01",4.795,5.3,"",""
"307","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-02",4.425,4.86,"",""
"308","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-03",3.23541666666667,4.27,"",""
"309","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-04",2.69666666666667,3.43,"",""
"310","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-05",2.46875,3.03,"",""
"311","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-06",3.20416666666667,4.11,"",""
"312","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-07",2.98083333333333,3.74,"",""
"313","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-08",3.00458333333333,3.59,"",""
"314","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-09",3.20208333333333,3.69,"",""
"315","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-10",3.09833333333333,3.74,"",""
"316","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-11",2.50666666666667,3.24,"",""
"317","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-12",2.94083333333333,4.14,"",""
"318","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-13",4.70333333333333,5.2,"",""
"319","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-14",5.09666666666667,5.38,"",""
"320","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-15",5.43791666666667,5.74,"",""
"321","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-16",3.62375,5.33,"",""
"322","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-17",2.26291666666667,2.69,"",""
"323","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-18",0.750833333333333,2.18,"",""
"324","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-19",1.18125,2.02,"",""
"325","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-20",2.31875,2.79,"",""
"326","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-21",2.85958333333333,3.24,"",""
"327","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-22",2.58708333333333,2.98,"",""
"328","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-23",1.69125,2.23,"",""
"329","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-24",1.28708333333333,1.64,"",""
"330","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-25",0.633333333333333,1.01,"",""
"331","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-26",0.386666666666667,0.93,"",""
"332","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-27",0.125833333333333,0.38,"",""
"333","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-28",0.66125,1.18,"",""
"334","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-29",1.01666666666667,1.31,"",""
"335","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-11-30",0.345416666666667,1.09,"",""
"336","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-01",0.27625,0.77,"",""
"337","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-02",0.51125,0.85,"",""
"338","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-03",0.311666666666667,0.6,"",""
"339","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-04",0.10625,0.38,"",""
"340","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-05",0.025,0.05,"",""
"341","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-06",0.04125,0.05,"",""
"342","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-07",0.03875,0.05,"",""
"343","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-08",0.02375,0.05,"",""
"344","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-09",0.02,0.02,"",""
"345","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-10",0.02,0.02,"",""
"346","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-11",0.02,0.02,"",""
"347","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-12",0.02,0.02,"",""
"348","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-13",0.02,0.02,"",""
"349","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-14",0.02,0.02,"",""
"350","IIDFG","IIDFG-10WSSBRUS","Brushy Creek","River/Stream",46.57754,-114.61024,"WGS84","2016-12-15",0.02,0.02,"",""
